"id","season","comment","subtype","elapsed","scorer","assister"
3984,"2013/2014","n","shot",86,"Willian","NA"
3985,"2013/2014","n","shot",19,"Adam Lallana","Steven Davis"
3985,"2013/2014","n","shot",83,"Jay Rodriguez","NA"
3986,"2013/2014","n","shot",5,"Craig Gardner","NA"
3986,"2013/2014","n","shot",55,"Adnan Januzaj","Patrice Evra"
3986,"2013/2014","n","volley",61,"Adnan Januzaj","NA"
3987,"2013/2014","n","shot",66,"Winston Reid","Kevin Nolan"
3987,"2013/2014","n","shot",72,"Ricardo Vaz Te","NA"
3987,"2013/2014","n","shot",79,"Ravel Morrison","Mohamed Diame"
3988,"2013/2014","n","header",42,"Claudio Yacob","Morgan Amalfitano"
3988,"2013/2014","n","distance",63,"Jack Wilshere","Tomas Rosicky"
3989,"2013/2014","n","shot",18,"Jack Wilshere","Olivier Giroud"
3989,"2013/2014","n","header",58,"Mesut Oezil","Olivier Giroud"
3989,"2013/2014","n","shot",70,"Jonathan Howson","NA"
3989,"2013/2014","n","shot",83,"Aaron Ramsey","Jack Wilshere"
3989,"2013/2014","n","shot",88,"Mesut Oezil","Aaron Ramsey"
3990,"2013/2014","n","distance",31,"Andros Townsend","Roberto Soldado"
3990,"2013/2014","n","shot",69,"Roberto Soldado","Paulinho"
3991,"2013/2014","n","shot",10,"Jordon Mutch","NA"
3991,"2013/2014","n","shot",33,"Eden Hazard","Samuel Eto'o"
3991,"2013/2014","n","volley",66,"Samuel Eto'o","Eden Hazard"
3991,"2013/2014","n","distance",78,"Oscar","Ramires"
3991,"2013/2014","n","shot",83,"Eden Hazard","Frank Lampard"
3992,"2013/2014","n","header",7,"Adrian Mariappa","Jason Puncheon"
3992,"2013/2014","n","volley",19,"Pajtim Kasami","Sascha Riether"
3992,"2013/2014","n","volley",45,"Steve Sidwell","NA"
3992,"2013/2014","n","header",50,"Dimitar Berbatov","Bryan Ruiz"
3992,"2013/2014","n","volley",55,"Philippe Senderos","Bryan Ruiz"
3993,"2013/2014","n","shot",8,"Gareth Barry","Kevin Mirallas"
3993,"2013/2014","n","shot",30,"Yannick Sagbo","Sone Aluko"
3993,"2013/2014","n","volley",57,"Steven Pienaar","Kevin Mirallas"
3994,"2013/2014","n","shot",26,"Robin van Persie","NA"
3994,"2013/2014","n","shot",89,"Adam Lallana","Dejan Lovren"
3995,"2013/2014","n","distance",23,"Yohan Cabaye","Cheik Tiote"
3995,"2013/2014","p","penalty",42,"Steven Gerrard","NA"
3995,"2013/2014","n","volley",56,"Paul Dummett","Yohan Cabaye"
3995,"2013/2014","n","header",72,"Daniel Sturridge","Luis Suarez"
3997,"2013/2014","o","own-goal",57,"Phil Bardsley","NA"
3997,"2013/2014","n","shot",58,"Jonathan De Guzman","Wayne Routledge"
3997,"2013/2014","p","penalty",64,"Wilfried Bony","NA"
3997,"2013/2014","o","own-goal",80,"Steven Fletcher","NA"
3998,"2013/2014","n","shot",16,"Sergio Aguero","Fernandinho"
3998,"2013/2014","n","header",51,"Sergio Aguero","David Silva"
3998,"2013/2014","n","bicycle_kick",58,"Ricardo Vaz Te","Ravel Morrison"
3998,"2013/2014","n","shot",80,"David Silva","Sergio Aguero"
3999,"2013/2014","npm","saved",8,"Christian Benteke","NA"
3999,"2013/2014","n","shot",68,"Romelu Lukaku","Leon Osman"
3999,"2013/2014","n","distance",81,"Leon Osman","Gareth Barry"
4000,"2013/2014","n","shot",33,"Andre Schuerrle","Fernando Torres"
4000,"2013/2014","n","shot",49,"Sergio Aguero","Samir Nasri"
4000,"2013/2014","n","shot",90,"Fernando Torres","NA"
4001,"2013/2014","p","penalty",47,"Mikel Arteta","NA"
4001,"2013/2014","n","header",87,"Olivier Giroud","Aaron Ramsey"
4002,"2013/2014","n","shot",12,"Luis Suarez","Kolo Toure"
4002,"2013/2014","n","shot",17,"Luis Suarez","Aly Cissokho"
4002,"2013/2014","n","header",55,"Luis Suarez","Steven Gerrard"
4002,"2013/2014","p","penalty",66,"James Morrison","NA"
4002,"2013/2014","n","shot",77,"Daniel Sturridge","NA"
4003,"2013/2014","n","loose_ball",4,"Peter Crouch","NA"
4003,"2013/2014","n","loose_ball",43,"Robin van Persie","NA"
4003,"2013/2014","n","direct_freekick",45,"Marko Arnautovic","NA"
4003,"2013/2014","n","header",78,"Wayne Rooney","Robin van Persie"
4003,"2013/2014","n","header",80,"Javier Hernandez","Patrice Evra"
4005,"2013/2014","n","header",21,"Rickie Lambert","Jay Rodriguez"
4005,"2013/2014","n","header",43,"Jay Rodriguez","Rickie Lambert"
4006,"2013/2014","n","header",5,"Steven Fletcher","Adam Johnson"
4006,"2013/2014","n","loose_ball",58,"Mathieu Debuchy","Hatem Ben Arfa"
4006,"2013/2014","n","distance",84,"Fabio Borini","Jozy Altidore"
4007,"2013/2014","p","penalty",80,"Roberto Soldado","Roberto Soldado"
4009,"2014/2015","n","header",35,"Brede Hangeland","Jason Puncheon"
4009,"2014/2015","n","header",45,"Laurent Koscielny","Alexis Sanchez"
4009,"2014/2015","n","tap_in",90,"Aaron Ramsey","NA"
4010,"2014/2015","n","shot",14,"Scott Arfield","Matthew Taylor"
4010,"2014/2015","n","loose_ball",17,"Diego Costa","NA"
4010,"2014/2015","n","tap_in",21,"Andre Schuerrle","Cesc Fabregas"
4010,"2014/2015","n","tap_in",34,"Branislav Ivanovic","Cesc Fabregas"
4011,"2014/2015","n","shot",20,"Aiden McGeady","NA"
4011,"2014/2015","n","loose_ball",22,"Jose Leonardo Ulloa","NA"
4011,"2014/2015","n","shot",45,"Steven Naismith","Steven Pienaar"
4011,"2014/2015","n","shot",86,"character(0)","NA"
4012,"2014/2015","n","shot",23,"Raheem Sterling","Jordan Henderson"
4012,"2014/2015","n","shot",56,"Nathaniel Clyne","Dusan Tadic"
4012,"2014/2015","n","tap_in",79,"Daniel Sturridge","Raheem Sterling"
4013,"2014/2015","n","distance",28,"Sung-Yueng Ki","Gylfi Sigurdsson"
4013,"2014/2015","n","bicycle_kick",53,"Wayne Rooney","NA"
4013,"2014/2015","n","volley",72,"Gylfi Sigurdsson","Wayne Routledge"
4014,"2014/2015","n","shot",39,"David Silva","Edin Dzeko"
4014,"2014/2015","n","shot",90,"Sergio Aguero","NA"
4015,"2014/2015","n","header",52,"James Chester","Stephen Quinn"
4015,"2014/2015","npm","saved_back_into_play",84,"Charlie Austin","NA"
4016,"2014/2015","n","shot",50,"Andreas Weimann","Andreas Weimann"
4017,"2014/2015","n","distance",5,"Lee Cattermole","NA"
4017,"2014/2015","p","penalty",42,"Saido Berahino","NA"
4017,"2014/2015","n","tap_in",74,"Saido Berahino","Craig Gardner"
4017,"2014/2015","n","shot",85,"Sebastian Larsson","Patrick van Aanholt"
4018,"2014/2015","npm","missed",30,"Mark Noble","NA"
4018,"2014/2015","n","shot",90,"Eric Dier","Harry Kane"
4019,"2014/2015","n","header",70,"Alexis Sanchez","Calum Chambers"
4019,"2014/2015","n","shot",72,"Calum Chambers","NA"
4019,"2014/2015","n","shot",90,"Alexis Sanchez","Kieran Gibbs"
4020,"2014/2015","n","shot",16,"Andreas Weimann","Charles N'Zogbia"
4020,"2014/2015","n","volley",84,"Nacer Chadli","Erik Lamela"
4020,"2014/2015","n","direct_freekick",90,"Harry Kane","NA"
4021,"2014/2015","n","shot",32,"Oscar","Cesc Fabregas"
4021,"2014/2015","n","backheel",62,"Charlie Austin","Leroy Fer"
4021,"2014/2015","p","penalty",76,"Eden Hazard","NA"
4022,"2014/2015","n","header",31,"Steven Fletcher","Patrick van Aanholt"
4022,"2014/2015","o","own-goal",55,"Wes Brown","NA"
4022,"2014/2015","n","shot",79,"Jordi Gomez","William Buckley"
4022,"2014/2015","n","shot",90,"Steven Fletcher","Liam Bridcutt"
4024,"2014/2015","n","distance",3,"Victor Wanyama","Victor Wanyama"
4025,"2014/2015","o","own-goal",47,"Esteban Cambiasso","Esteban Cambiasso"
4026,"2014/2015","n","shot",63,"Sergio Aguero","Gael Clichy"
4027,"2014/2015","n","shot",74,"Ayoze Perez","Ayoze Perez"
4028,"2014/2015","n","tap_in",33,"Victor Moses","NA"
4028,"2014/2015","n","header",56,"Mame Biram Diouf","Jonathan Walters"
4028,"2014/2015","n","header",60,"Enner Valencia","Stewart Downing"
4028,"2014/2015","n","shot",73,"Stewart Downing","Enner Valencia"
4029,"2014/2015","n","header",50,"Ashley Barnes","Kieran Trippier"
4030,"2014/2015","n","deflected",9,"Emre Can","Raheem Sterling"
4030,"2014/2015","n","shot",14,"Gary Cahill","Nemanja Matic"
4030,"2014/2015","n","shot",67,"Diego Costa","NA"
4031,"2014/2015","n","distance",67,"Juan Mata","Angel Di Maria"
4032,"2014/2015","n","shot",21,"Charlie Austin","Mauricio Isla"
4032,"2014/2015","n","shot",32,"Sergio Aguero","Eliaquim Mangala"
4032,"2014/2015","o","own-goal",76,"Martin Demichelis","NA"
4032,"2014/2015","n","shot",83,"Sergio Aguero","Yaya Toure"
4033,"2014/2015","n","shot",76,"Shane Long","Graziano Pelle"
4033,"2014/2015","n","shot",80,"Shane Long","Victor Wanyama"
4034,"2014/2015","n","direct_freekick",67,"Sebastian Larsson","Sebastian Larsson"
4034,"2014/2015","p","penalty",76,"Leighton Baines","Leighton Baines"
4035,"2014/2015","n","shot",63,"Alexis Sanchez","Danny Welbeck"
4035,"2014/2015","n","direct_freekick",75,"Gylfi Sigurdsson","NA"
4035,"2014/2015","n","header",78,"Bafetimbi Gomis","Jefferson Montero"
4036,"2014/2015","n","distance",6,"Bojan Krkic","Steven Nzonzi"
4036,"2014/2015","n","shot",33,"Jonathan Walters","Mame Biram Diouf"
4036,"2014/2015","n","volley",78,"Nacer Chadli","Danny Rose"
4037,"2014/2015","n","backheel",45,"Ayoze Perez","Daryl Janmaat"
4037,"2014/2015","n","header",62,"Fabricio Coloccini","Daryl Janmaat"
4039,"2014/2015","o","own-goal",56,"Kieran Gibbs","NA"
4039,"2014/2015","n","shot",85,"Wayne Rooney","Angel Di Maria"
4039,"2014/2015","n","shot",90,"Olivier Giroud","Mikel Arteta"
4040,"2014/2015","n","shot",29,"Gabriel Agbonlahor","Ciaran Clark"
4040,"2014/2015","n","shot",81,"Nathaniel Clyne","Ryan Bertrand"
4041,"2014/2015","n","shot",11,"Diego Costa","Oscar"
4041,"2014/2015","n","shot",25,"Eden Hazard","Cesc Fabregas"
4042,"2014/2015","n","shot",2,"Rickie Lambert","Adam Lallana"
4042,"2014/2015","n","shot",17,"Dwight Gayle","NA"
4042,"2014/2015","n","shot",78,"Joe Ledley","Yannick Bolasie"
4042,"2014/2015","n","direct_freekick",81,"Mile Jedinak","NA"
4043,"2014/2015","n","shot",26,"Romelu Lukaku","NA"
4043,"2014/2015","n","deflected",56,"Mauro Zarate","Morgan Amalfitano"
4043,"2014/2015","n","shot",74,"Leon Osman","Samuel Eto'o"
4044,"2014/2015","n","distance",8,"Jake Livermore","NA"
4044,"2014/2015","n","shot",61,"Harry Kane","NA"
4044,"2014/2015","n","shot",90,"Christian Eriksen","Aaron Lennon"
4046,"2014/2015","n","shot",9,"Wilfried Bony","Nathan Dyer"
4046,"2014/2015","n","tap_in",19,"Stevan Jovetic","Jesus Navas"
4046,"2014/2015","n","shot",62,"Yaya Toure","Fernandinho"
4047,"2014/2015","n","shot",78,"Moussa Sissoko","Sammy Ameobi"
4048,"2014/2015","n","shot",12,"Danny Ings","NA"
4048,"2014/2015","n","shot",13,"Danny Ings","Michael Kightly"
4048,"2014/2015","n","header",32,"Jonathan Walters","Bojan Krkic"
4049,"2014/2015","n","shot",38,"Joe Cole","Andreas Weimann"
4049,"2014/2015","p","penalty",87,"Danny Ings","NA"
4050,"2014/2015","n","loose_ball",85,"Glen Johnson","Glen Johnson"
4051,"2014/2015","n","shot",16,"Chris Smalling","NA"
4051,"2014/2015","n","distance",42,"Wayne Rooney","Robin van Persie"
4051,"2014/2015","n","distance",66,"Robin van Persie","Ander Herrera"
4052,"2014/2015","n","distance",4,"Esteban Cambiasso","Jose Leonardo Ulloa"
4052,"2014/2015","o","own-goal",38,"Wes Morgan","NA"
4052,"2014/2015","n","shot",45,"Leroy Fer","NA"
4052,"2014/2015","n","distance",68,"Jeffrey Schlupp","NA"
4052,"2014/2015","n","tap_in",73,"Charlie Austin","NA"
4053,"2014/2015","n","distance",51,"Yaya Toure","Sergio Aguero"
4053,"2014/2015","n","shot",80,"Frank Lampard","James Milner"
4053,"2014/2015","n","shot",88,"Gael Clichy","Sergio Aguero"
4055,"2014/2015","n","shot",15,"Wilfried Bony","Gylfi Sigurdsson"
4055,"2014/2015","p","penalty",25,"Mile Jedinak","NA"
4056,"2014/2015","n","distance",15,"Kevin Mirallas","NA"
4056,"2014/2015","n","loose_ball",21,"Christian Eriksen","NA"
4056,"2014/2015","n","shot",45,"Roberto Soldado","Aaron Lennon"
4057,"2014/2015","n","header",60,"Danny Welbeck","Santi Cazorla"
4058,"2014/2015","n","shot",56,"Aaron Cresswell","Cheikhou Kouyate"
4059,"2014/2015","n","shot",89,"Alexis Sanchez","Aaron Ramsey"
4060,"2014/2015","n","distance",34,"George Boyd","Danny Ings"
4060,"2014/2015","n","shot",48,"Papiss Cisse","Daryl Janmaat"
4061,"2014/2015","o","own-goal",22,"Simon Mignolet","NA"
4061,"2014/2015","n","shot",27,"Adam Lallana","NA"
4061,"2014/2015","n","shot",54,"Steven Gerrard","NA"
4061,"2014/2015","n","shot",84,"Jordan Henderson","Raheem Sterling"
4062,"2014/2015","n","header",21,"Marouane Fellaini","Ander Herrera"
4062,"2014/2015","n","distance",39,"Steven Nzonzi","NA"
4062,"2014/2015","n","direct_freekick",59,"Juan Mata","NA"
4063,"2014/2015","n","shot",78,"Sung-Yueng Ki","Wilfried Bony"
4063,"2014/2015","n","distance",83,"Wayne Routledge","Nathan Dyer"
4064,"2014/2015","n","shot",32,"Christian Benteke","Christian Benteke"
4065,"2014/2015","n","header",10,"Craig Dawson","Graham Dorrans"
4065,"2014/2015","n","header",35,"Kevin Nolan","NA"
4065,"2014/2015","n","header",45,"James Tomkins","Stewart Downing"
4066,"2014/2015","n","shot",19,"Eden Hazard","Didier Drogba"
4066,"2014/2015","n","shot",22,"Didier Drogba","Oscar"
4066,"2014/2015","n","shot",73,"Loic Remy","Cesar Azpilicueta"
4067,"2014/2015","n","shot",34,"Romelu Lukaku","Kevin Mirallas"
4067,"2014/2015","n","shot",59,"Sone Aluko","Nikica Jelavic"
4068,"2014/2015","n","shot",19,"Connor Wickham","NA"
4068,"2014/2015","n","shot",21,"Sergio Aguero","Stevan Jovetic"
4068,"2014/2015","n","shot",39,"Stevan Jovetic","Sergio Aguero"
4068,"2014/2015","n","lob",55,"Pablo Zabaleta","Samir Nasri"
4068,"2014/2015","n","shot",71,"Sergio Aguero","James Milner"
4069,"2014/2015","n","tap_in",13,"Jose Leonardo Ulloa","NA"
4069,"2014/2015","n","header",18,"Ciaran Clark","Ashley R. Westwood"
4069,"2014/2015","n","shot",71,"Alan Hutton","Christian Benteke"
4070,"2014/2015","npm","saved_back_into_play",9,"Graham Dorrans","Graham Dorrans"
4072,"2014/2015","p","penalty",24,"Yaya Toure","Yaya Toure"
4073,"2014/2015","n","shot",57,"Papiss Cisse","NA"
4073,"2014/2015","n","shot",79,"Papiss Cisse","Moussa Sissoko"
4073,"2014/2015","n","header",83,"Didier Drogba","Cesc Fabregas"
4074,"2014/2015","n","deflected",51,"Leroy Fer","Charlie Austin"
4074,"2014/2015","n","shot",74,"Charlie Austin","Mauricio Isla"
4075,"2014/2015","n","shot",12,"Robin van Persie","NA"
4075,"2014/2015","n","loose_ball",31,"Graziano Pelle","NA"
4075,"2014/2015","n","volley",71,"Robin van Persie","Wayne Rooney"
4076,"2014/2015","n","tap_in",1,"Peter Crouch","Mame Biram Diouf"
4076,"2014/2015","n","volley",35,"Bojan Krkic","Jonathan Walters"
4076,"2014/2015","n","volley",45,"Jonathan Walters","NA"
4076,"2014/2015","dg","disallowed",65,"Bojan Krkic","NA"
4076,"2014/2015","p","penalty",68,"Santi Cazorla","NA"
4076,"2014/2015","n","volley",70,"Aaron Ramsey","Alexis Sanchez"
4078,"2014/2015","n","shot",19,"Wilfried Bony","Jefferson Montero"
4078,"2014/2015","n","header",41,"Andy Carroll","Carl Jenkinson"
4078,"2014/2015","n","header",66,"Andy Carroll","Stewart Downing"
4078,"2014/2015","n","volley",87,"Diafra Sakho","Andy Carroll"
4079,"2014/2015","n","header",15,"Olivier Giroud","Alexis Sanchez"
4079,"2014/2015","dg","disallowed",17,"Danny Welbeck","NA"
4079,"2014/2015","n","shot",54,"Santi Cazorla","Alexis Sanchez"
4079,"2014/2015","n","shot",58,"Olivier Giroud","Hector Bellerin"
4079,"2014/2015","n","header",63,"Ayoze Perez","Jack Colback"
4079,"2014/2015","p","penalty",89,"Santi Cazorla","NA"
4080,"2014/2015","npm","saved_back_into_play",61,"Dusan Tadic","NA"
4080,"2014/2015","n","deflected",73,"Ashley Barnes","Danny Ings"
4081,"2014/2015","n","header",7,"Eden Hazard","Oscar"
4081,"2014/2015","n","shot",68,"Diego Costa","Eden Hazard"
4082,"2014/2015","n","header",11,"James McArthur","Yannick Bolasie"
4082,"2014/2015","n","tap_in",13,"Peter Crouch","NA"
4083,"2014/2015","n","distance",33,"Ross Barkley","Romelu Lukaku"
4083,"2014/2015","n","direct_freekick",44,"Kevin Mirallas","NA"
4083,"2014/2015","o","own-goal",53,"Nedum Onuoha","NA"
4083,"2014/2015","n","loose_ball",80,"Bobby Zamora","NA"
4084,"2014/2015","n","shot",40,"Frank Lampard","Samir Nasri"
4085,"2014/2015","n","shot",12,"Wayne Rooney","Antonio Valencia"
4085,"2014/2015","n","header",40,"Juan Mata","Robin van Persie"
4085,"2014/2015","n","shot",71,"Robin van Persie","Juan Mata"
4086,"2014/2015","p","penalty",22,"Jordi Gomez","NA"
4086,"2014/2015","n","deflected",29,"Stewart Downing","Kevin Nolan"
4087,"2014/2015","n","header",4,"Harry Kane","Christian Eriksen"
4087,"2014/2015","n","shot",48,"Wilfried Bony","NA"
4087,"2014/2015","n","shot",89,"Christian Eriksen","Ben Davies"
4088,"2014/2015","n","shot",72,"Craig Gardner","Craig Gardner"
4089,"2014/2015","n","shot",18,"Christian Benteke","NA"
4089,"2014/2015","n","header",53,"Radamel Falcao","Ashley Young"
4090,"2014/2015","n","shot",15,"Sung-Yueng Ki","Jonjo Shelvey"
4091,"2014/2015","n","shot",45,"Philippe Coutinho","Jordan Henderson"
4091,"2014/2015","n","header",45,"Mathieu Debuchy","Mathieu Flamini"
4091,"2014/2015","n","shot",64,"Olivier Giroud","Santi Cazorla"
4091,"2014/2015","n","header",90,"Martin Skrtel","Adam Lallana"
4092,"2014/2015","n","deflected",49,"David Silva","Pablo Zabaleta"
4092,"2014/2015","n","shot",61,"David Silva","Aleksandar Kolarov"
4092,"2014/2015","dg","disallowed",68,"James McArthur","NA"
4092,"2014/2015","n","shot",81,"Yaya Toure","James Milner"
4093,"2014/2015","n","shot",90,"Adam Johnson","William Buckley"
4094,"2014/2015","n","header",11,"Joleon Lescott","Stephane Sessegnon"
4094,"2014/2015","n","shot",20,"Silvestre Varela","Stephane Sessegnon"
4094,"2014/2015","p","penalty",24,"Charlie Austin","NA"
4094,"2014/2015","n","tap_in",48,"Charlie Austin","Bobby Zamora"
4094,"2014/2015","n","header",86,"Charlie Austin","Joey Barton"
4095,"2014/2015","o","own-goal",38,"Romelu Lukaku","NA"
4095,"2014/2015","n","shot",65,"Graziano Pelle","Shane Long"
4095,"2014/2015","n","header",82,"Maya Yoshida","Steven Davis"
4096,"2014/2015","n","header",2,"John Terry","Cesc Fabregas"
4096,"2014/2015","n","shot",78,"Cesc Fabregas","Eden Hazard"
4097,"2014/2015","n","header",22,"Harry Kane","Nacer Chadli"
4097,"2014/2015","n","shot",28,"Ashley Barnes","George Boyd"
4097,"2014/2015","n","distance",36,"Erik Lamela","Ryan Mason"
4098,"2014/2015","n","shot",24,"Andy Carroll","NA"
4098,"2014/2015","n","distance",56,"Stewart Downing","Diafra Sakho"
4099,"2014/2015","npm","saved_back_into_play",9,"Alexis Sanchez","NA"
4099,"2014/2015","n","header",37,"Alexis Sanchez","Kieran Gibbs"
4099,"2014/2015","n","deflected",65,"Tomas Rosicky","Alexis Sanchez"
4099,"2014/2015","p","penalty",79,"Charlie Austin","NA"
4100,"2014/2015","n","shot",62,"Raheem Sterling","Philippe Coutinho"
4101,"2014/2015","n","volley",31,"John Terry","Diego Costa"
4101,"2014/2015","n","shot",62,"Diego Costa","Eden Hazard"
4102,"2014/2015","n","shot",17,"Sadio Mane","James Ward-Prowse"
4102,"2014/2015","n","shot",48,"Ryan Bertrand","Sadio Mane"
4102,"2014/2015","n","header",53,"Toby Alderweireld","James Ward-Prowse"
4102,"2014/2015","n","header",86,"Scott Dann","Mile Jedinak"
4103,"2014/2015","p","penalty",38,"Bojan Krkic","Bojan Krkic"
4104,"2014/2015","n","shot",1,"Harry Kane","Nacer Chadli"
4104,"2014/2015","n","backheel",49,"Jose Leonardo Ulloa","Riyad Mahrez"
4104,"2014/2015","n","direct_freekick",72,"Christian Eriksen","NA"
4105,"2014/2015","n","tap_in",23,"Wayne Rooney","Radamel Falcao"
4105,"2014/2015","n","shot",36,"Wayne Rooney","Juan Mata"
4105,"2014/2015","n","header",53,"Robin van Persie","Wayne Rooney"
4105,"2014/2015","p","penalty",87,"Papiss Cisse","NA"
4106,"2014/2015","n","shot",1,"Adam Johnson","NA"
4106,"2014/2015","n","distance",32,"Gaston Ramirez","David Meyler"
4106,"2014/2015","n","header",51,"James Chester","Gaston Ramirez"
4106,"2014/2015","n","shot",90,"Nikica Jelavic","Ahmed El Mohamady"
4107,"2014/2015","n","direct_freekick",13,"Gylfi Sigurdsson","Gylfi Sigurdsson"
4108,"2014/2015","n","bicycle_kick",8,"Fernando","NA"
4108,"2014/2015","p","penalty",13,"Yaya Toure","NA"
4108,"2014/2015","n","shot",34,"David Silva","Jesus Navas"
4108,"2014/2015","n","header",87,"Brown Ideye","James Morrison"
4110,"2014/2015","n","distance",32,"Riyad Mahrez","David Nugent"
4111,"2014/2015","n","shot",33,"Alberto Moreno","Jordan Henderson"
4111,"2014/2015","n","shot",51,"Adam Lallana","NA"
4111,"2014/2015","n","shot",52,"Gylfi Sigurdsson","NA"
4111,"2014/2015","n","shot",61,"Adam Lallana","Philippe Coutinho"
4111,"2014/2015","o","own-goal",69,"Jonjo Shelvey","NA"
4112,"2014/2015","n","shot",23,"David Silva","Jesus Navas"
4112,"2014/2015","n","distance",33,"Fernandinho","Samir Nasri"
4112,"2014/2015","n","shot",47,"George Boyd","Danny Ings"
4112,"2014/2015","n","shot",81,"Ashley Barnes","Michael Keane"
4113,"2014/2015","n","volley",5,"Arouna Kone","Seamus Coleman"
4113,"2014/2015","n","shot",34,"Papiss Cisse","Mike Williamson"
4113,"2014/2015","n","shot",51,"Ayoze Perez","Cheik Tiote"
4113,"2014/2015","n","shot",68,"Jack Colback","NA"
4113,"2014/2015","n","shot",84,"Kevin Mirallas","Leighton Baines"
4115,"2014/2015","n","shot",17,"Sadio Mane","Dusan Tadic"
4115,"2014/2015","n","shot",45,"Eden Hazard","Cesc Fabregas"
4116,"2014/2015","n","shot",51,"Mame Biram Diouf","Erik Pieters"
